MEAN;MAX;MIN;RANGE;KURT;SKEW;ALSC;INSC;RMSC;condition
1,39031E+16;1,55525E+16;1,06621E+16;4,89044E+14;2,54226E+16;1,05508E+16;2,10058E+16;2,91965E+16;1,39047E+16;amusement
6,93063E+16;7,3452E+16;6,62155E+15;7,23648E+15;-6,0796E+15;6,18607E+15;2,10006E+15;1,45543E+15;6,93192E+15;stress
7,1795E+15;9,63974E+15;4,98962E+13;4,65012E+15;-3,35916E+15;2,27297E+16;2,10114E+16;1,50769E+16;7,21197E+15;amusement
7,55442E+15;7,93343E+15;7,19109E+15;7,4234E+14;-1,08799E+16;4,00317E+15;2,10004E+16;1,58643E+16;7,55588E+15;stress
4,30964E+15;5,43175E+16;3,26691E+14;2,16484E+16;-1,44669E+16;-7,7088E+15;2,10024E+15;9,05023E+15;4,33916E+15;stress
7,77371E+15;9,05228E+15;4,89426E+15;4,15802E+14;5,0912E+15;1,12091E+16;2,1003E+16;1,63248E+16;7,77503E+15;baseline
4,61302E+15;5,32341E+15;4,01649E+16;1,30692E+15;-4,86791E+15;-3,4344E+15;2,10014E+15;9,68734E+15;4,61861E+15;stress
6,57625E+16;6,79169E+14;6,21223E+16;5,79453E+15;-5,40764E+15;8,40857E+15;2,10007E+16;1,38101E+16;6,57644E+14;baseline
2,95664E+16;3,15437E+16;2,61078E+14;5,43594E+15;4,25769E+15;1,04013E+16;2,10015E+15;6,20895E+15;2,95676E+16;stress
1,11779E+15;1,13125E+16;1,10229E+12;2,89536E+15;2,35179E+16;-4,22376E+16;2,10002E+15;2,34736E+15;1,1178E+15;baseline
7,65251E+15;8,16689E+15;7,17354E+16;9,93347E+13;-6,31254E+15;-2,06874E+14;2,10006E+13;1,60703E+16;7,65433E+16;stress
1,3187E+16;1,50375E+15;1,0582E+15;4,45557E+11;2,63678E+15;9,73424E+15;2,10039E+16;2,76926E+16;1,31885E+16;baseline
2,88961E+16;3,23448E+15;2,65846E+16;5,76019E+14;1,29807E+16;1,62441E+16;2,10023E+15;6,06819E+15;2,89123E+15;amusement
2,86501E+15;3,03345E+12;2,56538E+16;4,68063E+15;-1,14305E+16;1,50028E+16;2,10016E+16;6,01653E+15;2,8653E+16;baseline
7,88289E+16;8,39882E+15;7,55501E+15;8,43811E+13;-6,49735E+15;8,82881E+15;2,10004E+15;1,65541E+16;7,8847E+15;amusement
9,77392E+15;1,11137E+16;9,12056E+15;1,99318E+16;7,55264E+15;9,74794E+15;2,10004E+16;2,05252E+16;9,77973E+15;stress
3,86154E+15;4,04243E+16;3,57513E+14;4,673E+15;-4,70534E+15;5,28963E+15;2,10013E+16;8,10923E+15;3,86179E+15;baseline
2,11027E+16;2,31857E+15;1,85471E+15;4638671875;-8,33231E+15;-4,41498E+15;2,10019E+16;4,43156E+16;2,11065E+16;baseline
2,11157E+16;2,73781E+16;1,53503E+13;1,20277E+16;-1,59671E+16;6,83457E+15;2,1002E+15;4,43429E+15;2,13443E+15;baseline
1,14045E+16;1,17176E+16;1,11683E+16;54931640625;-1,0862E+15;4,76562E+15;2,10002E+15;2,39494E+16;1,14051E+16;baseline
9,51141E+14;1,10855E+15;6,05011E+14;5,0354E+12;7,80248E+15;5,94716E+14;2,10036E+15;1,9974E+15;9,51273E+14;amusement
6,7252E+15;7,08351E+15;6,31371E+16;7,69806E+14;-7,88912E+15;4,65412E+15;2,10007E+16;1,41229E+16;6,72654E+15;baseline
7,76644E+16;8,93097E+14;6,87332E+15;2,05765E+15;-1,31042E+16;4,05912E+15;2,10005E+16;1,63095E+16;7,79228E+16;baseline
2,72585E+16;3,63503E+15;1,75629E+14;1,87874E+16;-3,1936E+15;-5,34008E+15;2,10054E+16;5,72428E+15;2,75452E+16;stress
1,9654E+16;2,11624E+15;1,84345E+15;2,72789E+15;-4,94904E+15;-2,88993E+15;2,10012E+16;4,12734E+15;1,96603E+16;stress
2,01515E+15;2,23083E+13;1,69716E+16;5,33676E+15;-1,13904E+15;1,72438E+16;2,10017E+16;4,23181E+15;2,01597E+15;baseline
8,26694E+15;8,51173E+15;7,91473E+14;5,97E+15;-6,38312E+15;7,83928E+15;2,10002E+16;1,73606E+16;8,26713E+15;amusement
2,95666E+16;3,15437E+16;2,61078E+14;5,43594E+15;4,22796E+15;1,04535E+16;2,10015E+16;6,20899E+14;2,95678E+16;stress
5,99236E+15;6,17561E+16;5,6263E+16;54931640625;-4,45404E+16;3,75366E+15;2,10013E+15;1,2584E+16;5,99246E+15;baseline
3,97016E+15;4,29497E+15;3,51982E+16;7,75146E+11;-1,04108E+16;2,59738E+15;2,10015E+16;8,33735E+13;3,97206E+16;stress
8,26873E+15;8,51173E+15;7,91473E+14;5,97E+15;-5,90394E+15;5,24198E+15;2,10002E+16;1,73643E+16;8,26895E+15;amusement
3,92914E+16;4,24194E+12;3,4481E+15;7,93839E+15;-1,00295E+15;-1,30693E+16;2,10011E+16;8,2512E+15;3,93035E+16;stress
3,83191E+16;4,24194E+12;3,4481E+15;7,93839E+15;-1,08776E+15;1,37888E+15;2,10011E+16;8,04701E+15;3,83493E+15;stress
3,72933E+16;3,89557E+14;3,44276E+16;4,52805E+15;5,29707E+15;-1,07976E+16;2,10016E+15;7,83159E+13;3,72941E+15;baseline
3,86933E+15;3,97301E+16;3,65295E+13;3,20053E+15;8,39004E+15;8,91566E+15;2,10014E+16;8,12559E+15;3,86937E+16;baseline
1,97327E+16;2,98042E+16;1,24588E+15;1,73454E+16;-1,33254E+15;4,12788E+15;2,10063E+16;4,14387E+15;2,02605E+16;stress
1,38168E+16;1,57738E+16;1,06621E+16;5,11169E+13;4,77895E+15;1,38389E+16;2,10058E+15;2,90153E+16;1,38179E+16;amusement
1,95706E+16;2,25792E+15;1,58119E+16;6,76727E+14;-9,05998E+15;-6,83343E+15;2,10027E+15;4,10983E+15;1,96042E+16;stress
7,57145E+16;8,16689E+15;7,00607E+15;1,16081E+16;-1,40952E+16;-1,27647E+16;2,10006E+15;1,59E+16;7,57524E+16;stress
1,38465E+16;1,53542E+16;1,06621E+16;4,69208E+14;4,74535E+15;1,30724E+16;2,10059E+15;2,90777E+15;1,38476E+16;amusement
1,12581E+16;1,14826E+16;1,10374E+16;4,45175E+15;-1,1112E+16;1,61287E+16;2,10002E+16;2,36421E+16;1,12583E+16;baseline
2,33779E+14;2,49329E+13;2,19917E+16;2,94113E+15;2,54112E+15;5,15706E+15;2,10025E+16;4,90936E+16;2,33788E+15;baseline
2,66956E+16;3,63503E+15;1,72539E+16;1,90964E+15;-7,86997E+15;-4,96848E+15;2,10054E+15;5,60609E+14;2,70828E+15;stress
8,96999E+15;1,10355E+16;7,6252E+15;3,41034E+14;-9,22256E+15;4,66183E+15;2,10002E+15;1,8837E+16;9,01227E+15;stress
7,55684E+15;7,73659E+16;7,33109E+15;4,05502E+15;-2,46257E+15;2,11902E+15;2,10002E+16;1,58694E+16;7,557E+15;stress
6,32819E+15;6,52351E+16;5,97839E+13;5,4512E+15;1,23475E+16;9,18411E+15;2,10011E+15;1,32892E+15;6,32825E+15;amusement
6,7297E+15;9,63974E+15;4,45175E+15;5,18799E+11;-1,30934E+16;3,10911E+16;2,1007E+15;1,41324E+16;6,8066E+15;amusement
1,68047E+16;1,90392E+16;1,35307E+16;5,50842E+13;-1,23625E+15;-1,43584E+16;2,10013E+16;3,52898E+16;1,68151E+16;baseline
1,87488E+16;2,11411E+15;1,42174E+16;6,92368E+15;-9,56354E+15;3,68409E+16;2,10032E+14;3,93725E+15;1,87694E+16;baseline
5,48824E+14;5,62019E+16;5,24025E+15;3,79944E+13;-8,86411E+15;8,40625E+15;2,10007E+16;1,15253E+16;5,48839E+16;baseline
1,17966E+16;1,24222E+15;1,13754E+15;1,04675E+13;-9,81267E+15;5,14739E+15;2,10003E+16;2,47729E+16;1,17996E+16;baseline
1,84072E+16;1,99276E+15;1,6806E+14;3,12157E+15;-1,08596E+16;-3,60756E+15;2,1001E+16;3,86551E+15;1,84231E+14;stress
9,55848E+15;1,10855E+15;6,3858E+14;4,69971E+11;9,04596E+15;1,37327E+16;2,10033E+16;2,00728E+16;9,55945E+15;amusement
3,38415E+15;3,78494E+15;2,86064E+16;9,24301E+15;-1,16856E+16;-1,01784E+15;2,10016E+16;7,10672E+15;3,38848E+16;stress
6,06856E+15;6,2664E+15;5,83305E+15;4,3335E+11;-9,06579E+15;2,24479E+15;2,10012E+15;1,2744E+16;6,06869E+16;baseline
9,64531E+15;1,09558E+13;7,27844E+13;3,67737E+13;6,52111E+15;1,30362E+16;2,10035E+16;2,02552E+15;9,64623E+15;baseline
3,69491E+15;3,82233E+14;3,57246E+16;2,49863E+15;-5,6183E+14;-1,60775E+16;2,10008E+16;7,75931E+15;3,695E+16;amusement
9,63937E+15;1,11198E+16;7,27844E+13;3,8414E+15;6,98376E+15;1,33994E+16;2,10033E+15;2,02427E+16;9,64027E+15;baseline
2,73296E+15;2,98271E+16;2,41051E+15;5,72205E+13;-5,01282E+15;9,3454E+15;2,10015E+15;5,73921E+15;2,73411E+16;amusement
3,64639E+16;4,04968E+13;3,09792E+16;9,51767E+15;-9,98233E+15;-1,41895E+16;2,10012E+16;7,65741E+15;3,64943E+15;stress
2,33606E+15;3,63503E+15;1,52054E+15;2,11449E+15;-1,44377E+16;3,45746E+14;2,10062E+16;4,90572E+15;2,41472E+15;stress
7,88349E+16;8,39882E+15;7,51839E+15;8,80432E+13;-6,43153E+15;8,91462E+15;2,10004E+16;1,65553E+15;7,88529E+15;amusement
3,04957E+16;3,26157E+15;2,67105E+15;5,90515E+13;1,35286E+16;-2,6019E+15;2,10018E+16;6,40409E+15;3,04981E+15;amusement
8,59683E+15;1,20987E+15;0;1,20987E+15;2,26465E+15;1,18157E+16;2,10016E+15;1,80533E+15;8,67354E+15;stress
4,20355E+15;5,04036E+16;3,16772E+12;1,87263E+16;-1,28927E+16;-3,37575E+15;2,10025E+15;8,82745E+15;4,22773E+15;stress
6,0611E+15;7,9071E+13;3,52287E+16;4,38423E+16;-1,40664E+16;-6,36288E+15;2,1001E+16;1,27283E+16;6,23981E+15;baseline
3,60066E+16;3,79639E+11;3,31688E+15;4,79507E+15;-1,07986E+16;-9,91506E+15;2,10013E+16;7,56138E+15;3,60099E+16;stress
3,69445E+15;3,82233E+14;3,54271E+15;2,79617E+15;-4,97782E+15;-1,47246E+16;2,10008E+15;7,75835E+14;3,69454E+15;amusement
2,10892E+16;2,31476E+14;1,80359E+13;5,11169E+13;-1,05366E+16;-3,86578E+14;2,10029E+16;4,42872E+15;2,11041E+16;amusement
2,95543E+15;3,19443E+15;2,73209E+15;4,62341E+13;8,76737E+15;1,34183E+16;2,10018E+15;6,20641E+15;2,95567E+15;stress
2,06143E+15;2,21333E+15;1,96804E+16;2,45285E+15;-8,94905E+15;5,67769E+15;2,10015E+15;4,329E+15;2,06239E+15;stress
1,16876E+16;1,20518E+16;1,13922E+14;6,59561E+15;-1,01044E+16;5,9242E+15;2,10003E+16;2,4544E+15;1,16885E+16;amusement
5,54536E+16;6,64902E+15;4,92287E+15;1,72615E+16;1,6461E+16;1,23743E+16;2,10011E+16;1,16452E+16;5,55193E+15;amusement
4,56918E+15;5,50041E+15;3,56712E+15;1,93329E+14;-1,43575E+16;-3,74044E+15;2,10014E+14;9,59529E+14;4,60662E+15;stress
1,87074E+16;2,08473E+16;1,61934E+16;4,65393E+13;5,10227E+15;-9,53672E+15;2,1002E+15;3,92855E+16;1,87218E+16;stress
2,13562E+15;2,2411E+16;2,01927E+15;2,21825E+15;-1,24697E+16;-4,90662E+15;2,10016E+16;4,4848E+15;2,13641E+15;stress
5,97961E+15;6,13747E+15;5,6263E+16;5,11169E+13;1,00744E+16;1,18078E+15;2,10014E+16;1,25572E+16;5,97965E+16;baseline
1,16962E+16;1,38664E+16;8,71277E+13;5,15366E+15;-5,04535E+15;2,8845E+15;2,10042E+15;2,4562E+16;1,17067E+14;baseline
2,29726E+16;2,5238E+13;1,9825E+16;5,41306E+15;-1,50768E+16;1,37324E+16;2,1002E+16;4,82424E+15;2,2986E+16;baseline
2,08422E+16;2,31857E+15;1,71967E+14;5,98907E+14;-8,70636E+15;-3,89514E+14;2,10019E+14;4,37686E+14;2,08485E+15;baseline
5,53865E+16;5,80788E+15;5,33791E+15;4,69971E+11;1,39001E+16;3,40405E+15;2,10004E+16;1,16312E+15;5,53876E+15;baseline
8,52004E+14;9,71527E+14;7,36389E+13;2,35138E+14;-1,36863E+16;8,04621E+15;2,10003E+16;1,78921E+15;8,54981E+14;stress
9,86581E+15;1,17455E+16;6,77109E+15;4,97437E+12;8,07973E+15;1,18139E+16;2,1003E+15;2,07182E+15;9,87262E+15;baseline
6,42499E+15;7,50618E+15;5,99709E+15;1,50909E+14;9,75107E+14;1,60968E+16;2,10003E+15;1,34925E+15;6,43652E+15;baseline
6,32741E+15;6,52351E+16;5,97839E+13;5,4512E+15;1,43172E+16;9,75841E+15;2,10011E+16;1,32876E+15;6,32748E+15;amusement
2,99492E+15;3,16963E+16;2,68364E+16;4,85992E+14;3,20595E+16;3,42263E+16;2,10019E+16;6,28934E+15;2,99499E+16;stress
6,21455E+16;6,4785E+16;6,02264E+14;4,55856E+15;3,33556E+15;7,81169E+15;2,10004E+16;1,30505E+16;6,21461E+15;baseline
1,28783E+15;1,53275E+15;9,77707E+15;5,55038E+15;-1,19269E+16;2,89154E+15;2,10057E+15;2,70445E+15;1,29099E+16;baseline
1,83146E+15;2,08473E+16;1,29967E+16;7,85065E+14;-4,61055E+15;-8,6223E+15;2,10021E+16;3,84606E+15;1,83432E+15;stress
2,81455E+16;3,00941E+16;2,55699E+15;4,52423E+14;2,6191E+16;9,71467E+15;2,10016E+15;5,91056E+15;2,81463E+15;baseline
1,17633E+16;1,52092E+16;6,77109E+15;8,43811E+13;-1,69567E+16;9,79536E+15;2,10031E+16;2,47029E+15;1,18846E+16;baseline
8,02413E+14;9,54475E+15;7,23534E+16;2,30942E+15;-4,26879E+15;7,93243E+15;2,10003E+15;1,68507E+16;8,04549E+15;stress
6,53288E+15;6,95457E+16;6,1058E+15;8,4877E+15;-8,17563E+15;4,19604E+15;2,10004E+16;1,37191E+16;6,53472E+15;baseline
2,35121E+16;2,52647E+15;2,10419E+14;4,22287E+15;1,23297E+15;1,85654E+16;2,10026E+15;4,93755E+15;2,35129E+15;baseline
1,11856E+16;1,13277E+16;1,09829E+16;3,44849E+12;-3,87277E+15;4,3705E+15;2,10003E+16;2,34897E+14;1,11856E+16;baseline
6,21531E+15;6,39458E+15;5,94978E+16;4,44794E+14;-4,19567E+14;-9,38378E+14;2,10011E+16;1,30521E+16;6,2155E+15;baseline
2,78521E+16;3,00369E+15;2,41051E+15;5,93185E+15;-1,69121E+16;1,59523E+16;2,10016E+16;5,84893E+15;2,7867E+15;amusement
2,35165E+15;2,52647E+15;2,16866E+16;3,57819E+14;8,73441E+15;-3,65254E+15;2,10027E+16;4,93847E+15;2,35174E+15;baseline
6,03938E+15;6,2149E+14;5,82352E+15;3,91388E+14;4,07194E+15;8,61506E+15;2,10013E+15;1,26827E+16;6,03942E+15;baseline
2,3452E+16;2,49329E+13;2,16866E+16;3,24631E+15;1,9939E+16;8,93032E+15;2,10026E+15;4,92492E+15;2,34529E+16;baseline
3,58159E+15;3,77388E+15;3,31688E+15;4,57001E+14;-1,03315E+14;2,19437E+15;2,10012E+16;7,52134E+15;3,5819E+16;stress
5,99762E+15;6,22215E+16;5,6263E+16;5,95856E+14;4,01555E+15;9,90134E+15;2,10014E+16;1,2595E+15;5,99778E+15;baseline
5,31045E+15;5,41573E+16;5,07889E+15;3,36838E+15;1,48396E+16;1,05518E+16;2,10008E+15;1,11519E+16;5,31047E+15;baseline
3,16177E+15;3,53355E+15;2,69318E+14;8,40378E+15;-7,84044E+15;3,91651E+16;2,1002E+16;6,63973E+15;3,16554E+16;stress
2,85546E+15;3,02315E+16;2,55699E+15;4,66156E+14;-9,78113E+15;5,74051E+15;2,10017E+15;5,99647E+15;2,85577E+16;baseline
2,38505E+15;3,63503E+15;1,53961E+14;2,09541E+16;-1,51973E+15;2,21988E+15;2,10061E+16;5,00861E+14;2,45996E+16;stress
7,52544E+15;7,78656E+14;7,20406E+16;5,82504E+15;-3,58439E+16;-9,66762E+14;2,10002E+15;1,58034E+16;7,52616E+15;stress
6,21643E+16;6,40411E+14;5,99709E+15;4,07028E+15;1,22287E+16;1,03031E+16;2,10003E+16;1,30545E+15;6,21653E+15;baseline
1,01818E+16;1,38054E+16;6,77109E+15;7,0343E+13;2,67391E+15;1,84369E+16;2,1003E+16;2,13819E+15;1,02177E+16;baseline
1,15823E+16;1,22536E+16;1,07071E+15;1,54648E+15;7,93187E+15;-8,27725E+15;2,10002E+15;2,43227E+14;1,15865E+16;stress
4,38887E+15;5,45006E+16;3,91312E+15;1,53694E+16;2,47114E+16;1,16509E+16;2,10017E+13;9,21663E+15;4,40043E+15;stress
6,1871E+15;6,37703E+16;5,91087E+16;4,66156E+14;-7,72849E+15;3,37684E+16;2,10005E+15;1,29929E+16;6,1874E+14;amusement
3,03777E+16;3,25012E+13;2,70653E+15;5,43594E+15;-4,31684E+15;-8,36408E+15;2,10018E+16;6,37931E+15;3,039E+15;amusement
2,33894E+16;2,49329E+13;2,19917E+16;2,94113E+15;1,18638E+16;4,7612E+15;2,10025E+16;4,91177E+15;2,33904E+16;baseline
3,42838E+15;3,70941E+14;3,1002E+15;6,09207E+15;2,88953E+15;7,17119E+15;2,10011E+15;7,1996E+15;3,42862E+15;stress
7,35729E+15;7,56493E+16;7,01752E+14;5,47409E+15;-1,02513E+16;-5,34268E+15;2,10002E+16;1,54503E+16;7,3579E+15;stress
1,23025E+16;1,47591E+16;9,13239E+14;5,62668E+15;-8,15029E+15;5,43856E+15;2,10051E+16;2,58353E+15;1,23232E+16;baseline
1,36553E+16;1,57051E+16;1,00327E+15;5,67245E+15;1,82139E+16;8,5047E+15;2,10046E+16;2,86762E+14;1,36578E+16;baseline
2,82911E+16;3,00941E+16;2,55699E+15;4,52423E+14;3,21674E+16;9,39655E+15;2,10018E+16;5,94114E+15;2,82917E+15;baseline
1,16752E+15;1,38664E+16;9,13239E+14;4,73404E+15;-2,90083E+15;3,16186E+16;2,1004E+15;2,4518E+15;1,16849E+15;baseline
3,80136E+15;3,94783E+15;3,56941E+16;37841796875;-8,16885E+15;6,44649E+15;2,10015E+16;7,98286E+15;3,8015E+15;baseline
9,79973E+15;1,1116E+15;7,61795E+15;3,49808E+15;4,52332E+15;1,05452E+16;2,10033E+16;2,05794E+15;9,80074E+15;baseline
7,60858E+16;8,16689E+15;7,07512E+15;1,09177E+15;-9,21417E+15;-3,50597E+15;2,10007E+15;1,5978E+16;7,61159E+15;stress
3,83928E+15;4,04243E+16;3,57513E+14;4,673E+15;-4,66799E+15;8,2137E+15;2,10013E+15;8,06248E+15;3,83957E+16;baseline
7,13148E+15;7,51228E+15;6,62155E+15;8,90732E+15;-1,33667E+16;-1,37832E+16;2,10006E+16;1,49761E+16;7,1334E+16;stress
9,75105E+15;1,11237E+14;7,61795E+15;3,50571E+15;3,20692E+16;8,12907E+15;2,10037E+16;2,04772E+15;9,75223E+15;baseline
1,38181E+16;1,57738E+16;1,06621E+16;5,11169E+13;4,70487E+15;1,36068E+16;2,10058E+15;2,9018E+15;1,38191E+16;amusement
6,65365E+15;6,96983E+16;6,21223E+16;7,57599E+14;-8,55901E+15;3,71634E+15;2,10008E+16;1,39727E+16;6,65441E+15;baseline
2,94904E+15;3,15437E+16;2,73209E+15;4,22287E+15;4,96919E+15;1,58696E+16;2,10016E+16;6,19298E+15;2,94916E+16;stress
2,99725E+16;3,19443E+15;2,68364E+16;5,10788E+15;2,84499E+16;1,75931E+15;2,10019E+16;6,29423E+14;2,99732E+15;stress
2,96524E+16;3,19443E+15;2,73209E+15;4,62341E+13;-4,48567E+16;7,64304E+15;2,10018E+15;6,227E+15;2,9655E+15;stress
6,05822E+15;6,36635E+16;5,67093E+15;6,95419E+15;-1,14373E+15;5,48397E+15;2,10004E+16;1,27223E+15;6,05963E+15;amusement
2,14115E+15;2,31476E+14;1,84364E+16;4,71115E+15;1,21539E+15;-1,1004E+16;2,10024E+15;4,49642E+15;2,14227E+16;amusement
2,50478E+16;3,63503E+15;1,45645E+15;2,17857E+15;-1,25111E+16;-1,46912E+15;2,10056E+16;5,26004E+15;2,55536E+16;stress
7,06783E+15;9,63974E+15;4,52805E+15;5,11169E+13;-7,92376E+15;1,07198E+16;2,10102E+16;1,48424E+16;7,11186E+15;amusement
1,62495E+16;2,33383E+15;1,08948E+13;1,24435E+15;-5,91988E+15;6,171E+15;2,10079E+16;3,41239E+16;1,64433E+16;stress
1,84831E+15;2,18658E+14;1,41182E+16;7,74765E+15;-1,45112E+16;1,36992E+16;2,10025E+16;3,88145E+14;1,85462E+15;stress
2,14763E+16;2,31476E+14;1,87111E+16;4,43649E+15;5,71262E+15;-1,20804E+16;2,10023E+16;4,51002E+14;2,14853E+15;amusement
4,04584E+15;4,62837E+16;3,73192E+16;8,96454E+14;1,82073E+16;1,23079E+16;2,1001E+16;8,49627E+14;4,05118E+15;stress
2,33495E+16;2,48489E+15;2,10342E+15;3,8147E+12;1,3059E+16;6,4233E+15;2,10025E+16;4,90339E+16;2,33502E+16;baseline
3,69508E+16;3,88947E+14;3,38783E+16;5,01633E+15;-9,94157E+15;3,50285E+15;2,10013E+16;7,75968E+15;3,69538E+15;stress
2,79557E+16;2,96478E+14;2,5898E+16;3,74985E+15;1,00551E+16;9,00404E+15;2,1002E+16;5,8707E+15;2,7956E+15;baseline
5,53501E+15;5,80788E+15;5,33676E+15;4,71115E+15;1,88441E+15;4,0323E+15;2,10005E+15;1,16235E+16;5,53511E+15;baseline
7,04713E+16;7,74117E+16;6,36482E+16;1,37634E+13;-2,8327E+15;7,33368E+15;2,10006E+16;1,4799E+15;7,05176E+15;baseline
6,24782E+15;6,48994E+16;6,00929E+15;4,80652E+13;3,86961E+15;1,39165E+16;2,10004E+15;1,31204E+16;6,2479E+16;baseline
6,5579E+15;6,69746E+16;6,24084E+13;4,56619E+15;4,74525E+15;3,04797E+16;2,10006E+14;1,37716E+16;6,55793E+15;baseline
7,23123E+15;7,78046E+14;6,62155E+15;1,15891E+15;-3,38085E+16;3,43041E+16;2,10006E+16;1,51856E+16;7,23396E+14;stress
1,33085E+16;1,51978E+12;1,0582E+15;4,61578E+14;1,15374E+16;1,15677E+16;2,10042E+16;2,79478E+15;1,33118E+15;baseline
4,68324E+15;6,16074E+15;4,01154E+14;2,1492E+15;-3,19899E+15;9,77521E+15;2,10016E+16;9,83481E+15;4,71919E+15;stress
1,37873E+16;1,57738E+16;1,12762E+14;4,49753E+15;4,05616E+15;1,40845E+14;2,10058E+16;2,89533E+16;1,37884E+16;amusement
6,59068E+16;6,83174E+16;6,27289E+14;5,58853E+15;3,09418E+15;1,05738E+15;2,10006E+16;1,38404E+15;6,59077E+15;baseline
5,72776E+16;5,95093E+12;5,37567E+14;5,75256E+13;-1,37614E+16;-5,41843E+15;2,10005E+15;1,20283E+16;5,72806E+15;baseline
1,25864E+15;1,41945E+16;9,30023E+14;4,89426E+15;5,82047E+15;1,41267E+16;2,10053E+15;2,64315E+15;1,25876E+15;baseline
2,04457E+16;2,17457E+16;1,95374E+13;2,20833E+16;-7,1596E+15;6,34455E+15;2,10015E+14;4,29359E+15;2,04533E+16;stress
4,38445E+15;5,33371E+15;3,91235E+12;1,42136E+15;2,04486E+16;1,15435E+16;2,10017E+16;9,20734E+14;4,39573E+15;stress
6,34414E+15;6,53954E+16;5,97839E+13;5,61142E+15;1,43469E+16;8,4794E+15;2,10011E+16;1,33227E+15;6,34419E+15;amusement
7,3804E+15;7,56493E+16;7,06749E+16;4,97437E+12;-1,18235E+15;-1,81491E+15;2,10002E+16;1,54988E+16;7,38069E+15;stress
8,60145E+15;1,01852E+15;6,15311E+15;4,03214E+15;8,36661E+15;1,02701E+16;2,10039E+16;1,8063E+15;8,60472E+15;baseline
8,30833E+15;8,64487E+15;7,91473E+14;7,30133E+14;-2,58133E+15;6,99615E+15;2,10002E+16;1,74475E+16;8,30881E+15;amusement
6,07372E+15;6,3961E+16;5,67093E+15;7,25174E+15;-7,01914E+15;6,98945E+15;2,10013E+16;1,27548E+15;6,07446E+16;baseline
5,67598E+15;5,95093E+12;5,37567E+14;5,75256E+13;-1,09174E+16;8,98439E+15;2,10005E+16;1,19196E+15;5,67663E+15;baseline
5,42855E+15;5,58586E+15;5,20515E+16;3,80707E+14;-1,26998E+16;-9,37547E+15;2,10009E+15;1,14E+15;5,42873E+15;baseline
2,2988E+15;2,5238E+13;1,9825E+16;5,41306E+15;-1,51017E+16;1,21619E+15;2,1002E+15;4,82747E+16;2,30014E+15;baseline
1,32091E+16;1,50375E+15;1,0582E+15;4,45557E+11;2,46244E+16;1,04268E+15;2,1004E+15;2,77391E+16;1,32108E+16;baseline
8,27055E+14;8,51173E+15;7,91473E+14;5,97E+15;-4,11784E+15;7,00549E+15;2,10002E+16;1,73681E+16;8,27073E+15;amusement
6,62924E+15;6,83174E+16;6,27289E+14;5,58853E+15;-6,32699E+15;7,46078E+15;2,10006E+16;1,39214E+16;6,62947E+15;baseline
2,95287E+16;3,25012E+13;2,65846E+16;5,9166E+15;-1,53737E+16;4,54677E+15;2,10022E+16;6,20102E+14;2,95556E+15;amusement
3,84997E+15;4,04243E+16;3,57513E+14;4,673E+15;-9,15099E+15;5,26974E+15;2,10013E+16;8,08494E+15;3,85032E+15;baseline
3,37965E+16;3,8269E+12;2,93427E+14;8,92639E+13;-1,15003E+16;-6,28628E+15;2,10014E+16;7,09727E+15;3,38802E+16;amusement
1,14929E+16;1,52092E+16;6,77109E+15;8,43811E+13;-1,56572E+15;3,80314E+15;2,10031E+16;2,4135E+15;1,16219E+16;baseline
3,05682E+15;3,26157E+15;2,79503E+15;4,66537E+15;6,20647E+15;7,03574E+15;2,10015E+15;6,41932E+15;3,05695E+16;amusement
2,35162E+15;2,52647E+15;2,16866E+16;3,57819E+14;7,94459E+15;-3,44236E+15;2,10027E+16;4,93839E+13;2,35171E+16;baseline
7,38082E+15;7,56493E+16;7,06749E+16;4,97437E+12;-1,20811E+14;-1,5793E+16;2,10002E+15;1,54997E+16;7,3811E+15;stress
6,32846E+14;6,52351E+16;5,97839E+13;5,4512E+15;1,20777E+16;8,95561E+15;2,10011E+16;1,32898E+16;6,32853E+15;amusement
3,46804E+16;3,64227E+14;3,27492E+16;3,67355E+15;-6,23538E+15;-2,18261E+16;2,10011E+16;7,28288E+15;3,4682E+16;stress
5,65461E+15;7,41005E+15;4,92287E+15;2,48718E+13;1,74741E+15;1,6326E+16;2,10011E+15;1,18747E+15;5,67491E+15;amusement
1,85198E+16;2,10495E+15;1,42174E+16;6,83212E+15;-7,35715E+14;3,76773E+15;2,10032E+15;3,88917E+16;1,85388E+16;baseline
7,92072E+15;9,51271E+15;6,88858E+15;2,62413E+15;-1,08532E+16;4,73735E+15;2,10003E+16;1,66335E+16;7,95849E+16;baseline
2,19388E+16;3,03612E+15;1,57585E+16;1,46027E+14;-9,15862E+14;4,52556E+15;2,10063E+16;4,60715E+15;2,22222E+16;baseline
3,05121E+15;3,26157E+15;2,79503E+15;4,66537E+15;1,26024E+15;6,64188E+15;2,10014E+16;6,40754E+15;3,05137E+16;amusement
9,68899E+15;1,10607E+16;9,12056E+15;1,94016E+15;1,69234E+16;1,38217E+15;2,10004E+14;2,03469E+15;9,69381E+14;stress
3,10252E+16;3,39279E+15;2,88391E+13;5,08881E+14;-4,19049E+15;5,14239E+15;2,10014E+16;6,5153E+15;3,10359E+16;amusement
