MEAN;MAX;MIN;RANGE;KURT;SKEW;ALSC;INSC;RMSC;subject id;condition
3,02565E+16;3,26157E+15;2,64702E+16;6,14548E+15;-1,09846E+16;6,9819E+15;2,10018E+16;6,35386E+15;3,02614E+16;14;amusement
5,40929E+16;5,54008E+15;5,20515E+16;3,3493E+14;-1,45692E+16;3,73534E+15;2,10009E+15;1,13595E+16;5,40949E+15;17;baseline
2,95941E+16;3,15437E+16;2,61078E+14;5,43594E+15;5,56162E+15;1,20533E+15;2,10015E+16;6,21476E+15;2,95951E+15;14;stress
3,93693E+15;4,28238E+15;3,51982E+16;7,62558E+15;-9,26727E+14;1,21091E+16;2,10015E+15;8,26755E+15;3,93889E+15;13;stress
6,70724E+15;6,9706E+16;6,27289E+14;6,97708E+15;-1,16471E+16;3,73872E+15;2,10006E+16;1,40852E+16;6,70783E+15;3;baseline
6,54671E+15;6,69365E+15;6,21223E+16;4,81415E+14;2,54607E+16;8,92924E+15;2,10006E+16;1,37481E+16;6,54673E+15;3;baseline
6,32963E+16;6,52351E+16;5,97839E+13;5,4512E+15;1,37941E+16;8,90822E+15;2,10011E+16;1,32922E+16;6,32969E+16;11;amusement
9,66171E+15;1,09367E+16;7,27844E+13;3,65829E+15;5,23618E+16;1,14046E+15;2,10035E+15;2,02896E+15;9,66273E+15;16;baseline
1,99069E+16;2,11624E+15;1,89461E+16;2,21634E+15;-6,49174E+15;-1,08648E+16;2,10013E+15;4,18046E+16;1,99113E+16;7;stress
1,30495E+15;1,4698E+16;1,02463E+15;4,45175E+15;9,9044E+14;7,04615E+15;2,10035E+16;2,74039E+15;1,30516E+16;4;baseline
1,1819E+16;1,2067E+16;1,14601E+16;6,06918E+15;6,59836E+14;-8,31937E+15;2,10003E+15;2,482E+15;1,18194E+15;7;amusement
7,46066E+16;7,87315E+15;7,11899E+15;7,54166E+15;-5,53975E+15;7,90545E+15;2,10004E+16;1,56674E+16;7,4623E+15;3;stress
1,65573E+16;1,76888E+16;1,32027E+16;4,48608E+12;3,6901E+15;7,32683E+15;2,10025E+16;3,47704E+15;1,65582E+15;9;baseline
2,34779E+16;2,50893E+16;2,10419E+14;4,04739E+15;9,74229E+15;4,8273E+15;2,10024E+15;4,93035E+16;2,34787E+14;13;baseline
5,67046E+15;5,95093E+12;5,37567E+14;5,75256E+13;-1,01863E+16;1,51747E+16;2,10005E+15;1,1908E+15;5,67111E+14;17;baseline
5,31953E+14;5,43365E+14;5,07889E+15;3,54767E+14;-1,5044E+14;1,74448E+15;2,10008E+16;1,1171E+16;5,31957E+15;17;baseline
7,0657E+15;7,82623E+14;6,14433E+15;1,6819E+16;-1,48866E+16;-5,42373E+15;2,10003E+16;1,4838E+16;7,08758E+15;6;baseline
3,98318E+16;4,76227E+14;3,00598E+13;1,75629E+14;-9,95883E+15;-3,93859E+15;2,10017E+16;8,36467E+15;4,00773E+16;16;stress
1,99162E+14;2,25792E+15;1,63078E+16;6,27136E+13;-1,49677E+16;-8,51222E+15;2,10029E+16;4,18241E+16;1,99313E+14;10;stress
1,72047E+16;1,93939E+14;1,35994E+16;5,79453E+15;-6,56932E+15;5,76598E+15;2,10032E+15;3,61298E+16;1,72158E+16;9;baseline
9,2443E+15;1,08185E+14;6103515625;4,71497E+13;5,49863E+15;1,03601E+16;2,10044E+16;1,9413E+15;9,2455E+15;10;amusement
1,16904E+16;1,38664E+16;9,13239E+14;4,73404E+15;-4,49219E+15;3,12437E+15;2,10039E+16;2,45498E+15;1,17008E+16;2;baseline
6,73098E+15;7,9071E+13;3,97301E+16;3,9341E+15;2,3433E+15;-1,86093E+15;2,10007E+16;1,41351E+16;6,78595E+15;5;baseline
6,62214E+15;6,83174E+16;6,27289E+14;5,58853E+15;-2,20173E+16;8,86104E+15;2,10006E+15;1,39065E+16;6,62235E+15;3;baseline
6,20931E+15;6,40411E+14;5,99709E+15;4,07028E+15;3,87218E+15;9,49152E+15;2,10004E+16;1,30395E+16;6,20936E+15;6;baseline
2,17681E+16;2,32391E+14;1,94855E+14;3,75366E+12;1,25698E+16;3,24089E+15;2,1002E+15;4,5713E+15;2,17689E+16;16;amusement
5,34893E+15;5,46074E+15;5,15823E+15;3,02505E+15;-1,18962E+16;2,99524E+15;2,10009E+15;1,12327E+16;5,349E+16;17;baseline
1,0096E+16;1,35422E+15;6,77109E+15;6,77109E+15;3,37686E+15;1,93073E+16;2,1003E+15;2,12015E+16;1,01225E+16;16;baseline
6,55597E+15;6,69746E+16;6,24084E+13;4,56619E+15;1,30647E+16;1,4012E+16;2,10006E+14;1,37675E+16;6,556E+15;3;baseline
6,21737E+15;6,4785E+16;6,02264E+14;4,55856E+15;3,68916E+15;6,72674E+15;2,10004E+16;1,30565E+16;6,21743E+15;6;baseline
3,70821E+16;3,81012E+14;3,4935E+15;3,1662E+14;-2,37197E+15;4,25948E+15;2,10008E+16;7,78723E+15;3,70826E+15;8;amusement
7,37626E+15;7,53517E+16;7,06749E+16;4,67682E+14;-1,22246E+16;-2,40059E+15;2,10003E+15;1,54901E+16;7,37657E+15;17;stress
2,09769E+15;2,22584E+16;1,98074E+15;2,45094E+16;-1,45877E+16;1,08644E+16;2,10015E+16;4,40514E+15;2,0988E+16;7;stress
2,3487E+15;2,49329E+13;2,16866E+16;3,24631E+15;6,44727E+14;-1,61456E+16;2,10027E+15;4,93227E+15;2,34879E+15;13;baseline
1,12566E+16;1,14826E+16;1,10374E+16;4,45175E+15;-1,1733E+16;1,29579E+16;2,10002E+16;2,36388E+16;1,12567E+15;7;baseline
1,70968E+16;1,92566E+13;1,37634E+13;54931640625;3,57651E+16;7,55627E+15;2,10024E+16;3,59032E+15;1,71056E+16;9;baseline
1,11823E+16;1,13125E+16;1,09997E+16;3,12805E+13;5,39782E+15;-3,73671E+15;2,10002E+16;2,34828E+15;1,11823E+15;7;baseline
1,3651E+16;1,57051E+16;1,00327E+15;5,67245E+15;1,86438E+16;8,52931E+15;2,10046E+16;2,86671E+15;1,36535E+16;4;baseline
4,16595E+15;4,86946E+16;3,18451E+14;1,68495E+16;-9,03263E+15;-4,03938E+15;2,10016E+15;8,74849E+15;4,18351E+16;16;stress
2,54355E+15;3,63503E+15;1,45645E+15;2,17857E+15;-1,20043E+16;-2,14985E+15;2,10056E+16;5,34145E+15;2,59293E+15;2;stress
1,12547E+16;1,21742E+16;1,02226E+16;1,9516E+14;-9,5093E+15;-5,85048E+15;2,10002E+15;2,36348E+16;1,12648E+16;6;stress
3,41389E+16;3,82156E+15;3,02467E+16;7,9689E+15;-1,0276E+16;-1,46514E+16;2,10015E+16;7,16917E+15;3,41831E+16;9;stress
6,65257E+15;6,94847E+16;6,21223E+16;7,36237E+14;-8,7673E+15;3,655E+15;2,10008E+16;1,39704E+16;6,65332E+15;3;baseline
1,73677E+16;1,9371E+15;1,43089E+16;5,0621E+15;-7,75253E+15;-5,13671E+15;2,10013E+16;3,64723E+15;1,73778E+15;15;baseline
7,48044E+15;7,87315E+15;7,11899E+15;7,54166E+15;-3,97913E+14;8,07688E+15;2,10004E+13;1,57089E+16;7,48183E+16;3;stress
1,67994E+16;1,83411E+13;1,34468E+16;4,89426E+15;-1,01487E+16;3,75101E+15;2,10026E+16;3,52787E+15;1,68031E+16;9;baseline
2,34499E+16;2,50435E+16;2,02675E+16;4,776E+13;7,4538E+15;3,72514E+15;2,10026E+15;4,92448E+16;2,34509E+15;13;baseline
2,36754E+16;3,44276E+16;1,40533E+14;2,03743E+16;-1,30823E+16;-1,15811E+16;2,10058E+16;4,97184E+15;2,42447E+15;2;stress
2,33375E+16;2,48489E+15;2,10342E+15;3,8147E+12;1,6135E+16;7,26997E+15;2,10025E+16;4,90088E+14;2,33382E+15;13;baseline
2,18745E+15;2,73781E+16;1,53503E+13;1,20277E+16;-1,54848E+14;-2,31964E+15;2,1002E+16;4,59365E+16;2,20826E+16;9;baseline
6,23835E+15;6,84242E+16;5,99709E+15;8,45337E+12;1,15076E+16;3,11585E+14;2,10003E+16;1,31005E+16;6,23897E+16;6;baseline
3,20977E+16;3,76053E+15;2,88391E+13;8,76617E+14;-8,9329E+15;8,71682E+15;2,10013E+15;6,74052E+15;3,21804E+16;9;amusement
5,5389E+14;5,80788E+15;5,33791E+15;4,69971E+11;1,37489E+16;3,37627E+15;2,10004E+15;1,16317E+15;5,53901E+16;17;baseline
4,26586E+16;4,99382E+15;3,7571E+15;1,23672E+15;-9,49165E+15;4,69192E+15;2,10024E+15;8,95831E+15;4,27479E+15;5;baseline
7,91569E+15;9,77249E+15;4,92287E+15;4,84962E+15;-6,1018E+15;-8,31288E+15;2,10007E+14;1,66229E+16;8,00762E+13;5;amusement
3,58795E+15;3,77388E+15;3,31688E+15;4,57001E+14;-1,11949E+16;1,14922E+16;2,10012E+16;7,5347E+14;3,58826E+14;15;stress
6,6343E+15;7,66182E+15;5,99709E+15;1,66473E+14;-1,22394E+16;7,52546E+15;2,10003E+16;1,3932E+16;6,65571E+15;6;baseline
1,37961E+16;1,57738E+16;1,06621E+16;5,11169E+13;4,75175E+15;1,32748E+16;2,10057E+15;2,89718E+15;1,37972E+14;4;amusement
3,90569E+16;4,31671E+14;3,51868E+13;7,98035E+13;-1,06451E+16;4,15853E+16;2,10022E+16;8,20195E+15;3,90787E+15;5;baseline
1,33631E+16;1,57051E+16;1,0582E+15;5,12314E+15;6,14831E+15;1,04899E+16;2,10043E+16;2,80626E+16;1,33679E+15;4;baseline
3,69592E+15;3,80974E+15;3,54271E+15;2,67029E+13;1,06076E+16;-2,19532E+16;2,10008E+16;7,76143E+15;3,69596E+16;8;amusement
3,81128E+16;3,95851E+15;3,57513E+14;3,83377E+15;7,66057E+14;9,45015E+15;2,10014E+15;8,00368E+15;3,81133E+16;8;baseline
1,87513E+15;2,06642E+16;1,63383E+16;4,32587E+14;-1,11936E+16;6,71233E+14;2,10016E+15;3,93777E+16;1,87587E+14;15;baseline
1,1202E+16;1,13632E+15;1,09829E+16;3,80325E+15;-1,82285E+16;4,76874E+15;2,10003E+16;2,35243E+15;1,12021E+15;7;baseline
3,42748E+14;3,70941E+14;3,1002E+15;6,09207E+15;3,11535E+15;7,16146E+15;2,10011E+15;7,19771E+15;3,42771E+16;15;stress
1,37638E+16;1,57738E+16;1,12762E+14;4,49753E+15;3,83638E+16;1,42521E+16;2,1006E+16;2,8904E+15;1,37649E+16;4;amusement
3,71339E+16;3,91769E+15;3,40271E+13;5,14984E+14;2,39227E+16;6,60252E+15;2,10016E+16;7,79812E+15;3,71344E+14;5;baseline
2,7367E+15;2,98424E+15;2,41051E+15;57373046875;-6,8021E+15;8,61262E+15;2,10015E+16;5,74708E+15;2,73792E+16;15;amusement
1,71684E+16;1,93939E+14;1,35994E+16;5,79453E+15;-4,86655E+15;6,6457E+15;2,10032E+16;3,60536E+15;1,71793E+16;9;baseline
4,26398E+16;5,12161E+15;3,26691E+14;1,85471E+15;-1,44875E+14;-2,26285E+15;2,10025E+16;8,95435E+15;4,29454E+15;4;stress
3,82534E+16;4,14658E+15;3,5141E+14;6,32477E+14;-6,79753E+15;7,18378E+15;2,1002E+15;8,0332E+15;3,82635E+16;5;baseline
3,93168E+16;4,24194E+12;3,52821E+16;7,1373E+15;-1,04504E+16;2,8435E+16;2,10011E+16;8,25653E+15;3,93282E+15;9;stress
3,70893E+15;3,81012E+14;3,4935E+15;3,1662E+14;-3,29066E+16;3,82227E+15;2,10008E+16;7,78875E+15;3,70898E+16;8;amusement
4,63262E+15;5,32341E+15;4,06952E+14;1,25389E+16;-4,59012E+15;-2,89948E+16;2,10014E+16;9,7285E+14;4,63797E+15;16;stress
2,79486E+16;2,96478E+14;2,5898E+16;3,74985E+15;8,35439E+15;7,38027E+15;2,1002E+16;5,86921E+14;2,79489E+15;14;baseline
2,70168E+16;2,96783E+14;2,41051E+15;5,57327E+15;1,85001E+16;1,40443E+16;2,10015E+16;5,67353E+15;2,70239E+14;15;amusement
9,80329E+15;1,11237E+14;7,61795E+15;3,50571E+15;4,6863E+14;1,03807E+16;2,10035E+14;2,05869E+15;9,80429E+15;16;baseline
3,92729E+15;4,24194E+12;3,47328E+16;7,68661E+15;-8,86727E+13;-2,02178E+16;2,10011E+16;8,2473E+14;3,92863E+16;9;stress
8,28712E+15;8,52547E+15;7,91473E+14;6,10733E+15;-1,08724E+16;4,00823E+16;2,10002E+15;1,7403E+16;8,28741E+15;6;amusement
6,73351E+16;7,03468E+15;6,42128E+16;6,13403E+12;-1,25085E+16;-2,41984E+16;2,10007E+16;1,41404E+16;6,73474E+15;11;stress
7,46279E+15;8,77686E+11;6,62117E+16;2,15569E+16;-8,00673E+15;6,49177E+15;2,10003E+16;1,56719E+16;7,48415E+16;6;baseline
4,13132E+15;5,04036E+16;3,16772E+12;1,87263E+16;-1,40973E+16;-1,52342E+16;2,10026E+16;8,67577E+15;4,15654E+15;4;stress
7,4828E+15;8,85925E+13;6,62117E+16;2,23808E+16;-8,09611E+15;6,44625E+15;2,10003E+14;1,57139E+16;7,50488E+15;6;baseline
7,57203E+15;8,00438E+15;7,21054E+15;7,93839E+15;-9,38042E+15;4,28397E+15;2,10004E+15;1,59013E+16;7,57368E+14;3;stress
7,10708E+15;9,63974E+15;4,52805E+15;5,11169E+13;-6,2837E+15;9,01922E+15;2,10106E+16;1,49249E+16;7,1475E+15;2;amusement
3,44458E+16;3,82156E+15;3,02467E+16;7,9689E+15;-1,05724E+15;-1,61699E+15;2,10015E+16;7,23362E+14;3,44863E+16;9;stress
6,48937E+15;9,63974E+15;4,45175E+15;5,18799E+11;-1,71337E+16;8,69482E+15;2,10052E+16;1,36277E+16;6,55207E+15;2;amusement
2,06243E+15;2,79312E+15;1,42632E+16;1,36681E+16;-9,90833E+15;4,17445E+15;2,10064E+15;4,3311E+15;2,08461E+16;2;baseline
1,17312E+16;1,21174E+16;1,13922E+14;7,25174E+15;-1,26473E+16;3,04898E+15;2,10003E+16;2,46355E+15;1,17323E+16;7;amusement
6,1135E+15;6,37703E+16;5,81245E+16;5,64575E+12;-1,39599E+16;-1,00935E+16;2,10005E+16;1,28384E+16;6,11484E+15;17;amusement
7,08313E+15;7,8495E+15;6,53954E+16;1,30997E+15;-3,95483E+15;7,46807E+15;2,10006E+16;1,48746E+16;7,08842E+15;3;baseline
1,03801E+16;1,19598E+14;9,15184E+15;2,808E+16;-1,47786E+16;1,86117E+16;2,10005E+16;2,17983E+15;1,04089E+16;5;stress
1,59335E+16;1,96724E+16;1,1898E+16;7,77435E+14;-9,90622E+15;3,5915E+15;2,10067E+16;3,34603E+15;1,5994E+15;2;baseline
6,61533E+16;6,83174E+16;6,27289E+14;5,58853E+15;2,41312E+15;9,76476E+15;2,10006E+15;1,38922E+16;6,61551E+16;3;baseline
3,43723E+16;3,82156E+15;3,02467E+16;7,9689E+15;-1,03225E+16;-1,57106E+16;2,10015E+16;7,21818E+14;3,44142E+16;9;stress
1,26129E+16;1,41945E+16;9,30023E+14;4,89426E+15;4,97117E+15;1,28602E+16;2,10057E+15;2,6487E+15;1,26142E+16;4;baseline
3,55364E+15;3,76282E+13;3,31688E+15;4,45938E+15;-6,39042E+15;2,28904E+15;2,10011E+16;7,46265E+14;3,55394E+16;15;stress
3,4863E+16;3,64456E+15;3,29437E+14;3,50189E+14;-7,27852E+15;2,45781E+15;2,10011E+16;7,32123E+15;3,48648E+15;15;stress
5,6017E+15;5,95093E+12;5,38101E+15;5,69916E+14;2,26389E+16;1,1564E+16;2,10004E+16;1,17636E+15;5,6025E+16;17;baseline
6,54952E+15;6,69746E+16;6,21223E+16;4,85229E+12;1,99801E+16;-8,77847E+15;2,10006E+16;1,3754E+16;6,54955E+15;3;baseline
1,46294E+16;2,06146E+14;9,71603E+15;1,08986E+16;1,57703E+16;9,3224E+15;2,10065E+16;3,07218E+13;1,47392E+16;2;stress
3,85787E+15;4,08821E+16;3,57094E+16;5,17273E+13;-2,65396E+15;6,94538E+15;2,10009E+16;8,10152E+14;3,85836E+16;8;stress
6,0624E+14;9,1301E+15;4,92287E+15;4,20723E+16;5,93088E+15;1,25209E+15;2,10011E+16;1,2731E+15;6,14376E+15;5;amusement
5,6712E+16;5,95093E+12;5,37567E+14;5,75256E+13;-1,02208E+16;1,45082E+15;2,10005E+15;1,19095E+15;5,67185E+15;17;baseline
2,97287E+16;3,19443E+15;2,73209E+15;4,62341E+13;-4,76882E+15;5,49475E+15;2,10019E+15;6,24303E+15;2,9731E+16;14;stress
3,79941E+16;4,24194E+12;3,40042E+15;8,41522E+14;-8,70904E+15;2,54088E+15;2,10011E+15;7,97876E+15;3,80258E+15;9;stress
8,07408E+15;9,62067E+14;5,15747E+12;4,4632E+14;3,87258E+16;8,84812E+15;2,10032E+16;1,69556E+15;8,07555E+15;10;baseline
6,34017E+15;6,57463E+15;6,00929E+15;5,65338E+14;-1,19715E+16;4,34257E+15;2,10004E+15;1,33144E+15;6,34076E+15;6;baseline
1,64698E+16;1,83334E+15;1,35307E+16;4,8027E+15;-1,35474E+16;6,0553E+16;2,10013E+16;3,45865E+15;1,64804E+16;15;baseline
6,87056E+15;7,27272E+16;6,61316E+13;6,59561E+15;1,31311E+15;5,85043E+15;2,10006E+15;1,44282E+16;6,87151E+15;11;stress
2,36017E+15;2,53067E+15;2,09618E+15;4,34494E+15;-2,362E+14;3,58363E+15;2,10024E+15;4,95636E+15;2,36034E+16;13;baseline
6,05633E+15;6,2664E+15;5,83305E+15;4,3335E+11;-4,09035E+14;5,35823E+15;2,10013E+16;1,27183E+16;6,05644E+15;11;baseline
3,86546E+16;4,24194E+12;3,4481E+15;7,93839E+15;-1,25747E+16;2,09666E+15;2,10011E+15;8,11747E+15;3,86813E+13;9;stress
1,55082E+16;1,89629E+16;1,1898E+16;7,06482E+13;-1,03478E+16;3,04301E+15;2,10068E+16;3,25672E+16;1,55602E+16;2;baseline
1,21289E+15;1,4019E+16;8,19778E+15;5,82123E+14;-3,73143E+15;1,61419E+15;2,1006E+15;2,54707E+15;1,21375E+16;2;baseline
1,69555E+16;1,88217E+15;1,32027E+16;5,61905E+15;-5,54786E+15;6,45489E+15;2,10031E+15;3,56066E+16;1,69622E+16;9;baseline
3,97333E+15;5,04036E+16;3,16772E+12;1,87263E+16;-1,32161E+16;1,9154E+16;2,10028E+16;8,34398E+15;3,99957E+15;4;stress
3,62813E+16;3,83415E+15;3,38783E+16;4,4632E+14;-3,43989E+16;-5,29948E+15;2,10013E+16;7,61908E+15;3,62851E+15;15;stress
5,33839E+15;5,46074E+15;5,07889E+15;3,81851E+15;-5,82801E+15;6,10975E+15;2,10009E+16;1,12106E+16;5,33845E+15;17;baseline
2,17574E+16;2,32391E+14;1,9474E+16;3,76511E+15;2,13469E+15;3,06895E+16;2,10019E+16;4,56906E+16;2,17582E+16;16;amusement
7,51914E+15;7,78656E+14;7,20406E+16;5,82504E+15;-7,52375E+15;-8,24605E+15;2,10002E+16;1,57902E+14;7,51994E+15;17;stress
7,59596E+15;8,16689E+15;7,07207E+15;1,09482E+15;-1,0015E+16;-3,39531E+15;2,10007E+16;1,59515E+16;7,59931E+15;11;stress
6,00198E+15;6,29234E+16;5,67093E+15;6,21414E+15;-5,11787E+15;9,24047E+15;2,10004E+16;1,26042E+15;6,00261E+15;17;amusement
1,65523E+16;1,76888E+16;1,32027E+16;4,48608E+12;3,89259E+16;7,86021E+15;2,10025E+15;3,47598E+16;1,65531E+16;9;baseline
6,21244E+16;6,39458E+15;5,94978E+16;4,44794E+14;-7,31283E+14;-8,17406E+15;2,10011E+16;1,30461E+16;6,21265E+15;11;baseline
7,95034E+15;9,33075E+14;5,8136E+13;3,51715E+14;3,33848E+15;9,4001E+15;2,10032E+16;1,66957E+16;7,95188E+15;10;baseline
7,81818E+15;8,25348E+14;7,51839E+15;7,35092E+15;3,77868E+16;1,97447E+15;2,10004E+15;1,64182E+15;7,81887E+15;3;amusement
1,2757E+16;1,43356E+15;9,12094E+15;5,21469E+15;3,73298E+15;8,82247E+15;2,10057E+16;2,67897E+15;1,27585E+16;4;baseline
2,3174E+16;2,55127E+11;2,06566E+15;4,85611E+15;-1,49255E+15;-6,85256E+15;2,1002E+16;4,86655E+15;2,31878E+15;15;baseline
1,68181E+16;1,90392E+16;1,35307E+16;5,50842E+13;-1,2204E+16;-1,43984E+16;2,10013E+16;3,5318E+15;1,68285E+16;15;baseline
3,79734E+15;3,91693E+14;3,56941E+16;3,47519E+15;-4,36312E+15;3,64172E+15;2,10015E+16;7,97441E+15;3,79743E+14;8;baseline
3,72297E+15;3,89557E+14;3,44276E+16;4,52805E+15;1,89293E+16;7,31826E+15;2,10016E+15;7,81824E+15;3,72304E+13;5;baseline
3,89805E+15;4,24194E+12;3,4481E+15;7,93839E+15;-1,15688E+16;-2,24072E+15;2,10012E+16;8,18591E+15;3,90023E+15;9;stress
2,09507E+16;2,83241E+16;1,42632E+16;1,4061E+15;-9,7725E+15;4,22272E+14;2,10064E+16;4,39965E+15;2,11868E+15;2;baseline
3,23191E+16;3,61252E+15;2,69318E+14;9,19342E+14;-1,11939E+15;2,58651E+15;2,10018E+16;6,78701E+15;3,23546E+16;9;stress
3,88351E+14;4,00467E+15;3,65295E+13;3,51715E+14;-4,10368E+15;2,69841E+15;2,10012E+15;8,15538E+15;3,88361E+16;8;baseline
1,17261E+14;1,38664E+16;8,71277E+13;5,15366E+15;-4,75424E+16;3,30622E+15;2,10044E+16;2,46249E+15;1,17379E+16;2;baseline
4,31611E+15;5,50842E+13;3,26691E+14;2,24152E+14;-1,40353E+16;-6,27712E+15;2,10024E+16;9,06384E+15;4,34585E+15;4;stress
8,29976E+15;8,66966E+15;7,98531E+16;6,84357E+14;2,11037E+15;1,27012E+15;2,10002E+16;1,74295E+16;8,30026E+14;6;amusement
6,1686E+15;6,38084E+16;5,78995E+15;5,90897E+15;-1,44904E+15;3,94808E+15;2,10012E+16;1,29541E+16;6,16889E+16;11;baseline
9,44705E+15;1,11137E+16;8,53844E+15;2,5753E+15;-5,17261E+15;7,29484E+15;2,10004E+16;1,98388E+16;9,45863E+15;5;stress
3,87115E+16;3,98369E+15;3,65295E+13;3,30734E+15;2,53998E+16;1,81033E+16;2,10013E+15;8,12941E+15;3,87119E+15;8;baseline
9,70222E+14;1,11237E+14;7,88498E+15;3,23868E+15;3,8605E+16;1,02494E+16;2,10037E+15;2,03747E+16;9,7033E+15;16;baseline
7,71919E+15;9,05228E+15;4,89426E+15;4,15802E+14;3,89176E+15;8,87212E+15;2,10029E+15;1,62103E+16;7,72071E+15;10;baseline
8,01773E+15;9,33075E+14;5,15747E+12;4,17328E+14;3,31311E+16;8,40437E+15;2,10033E+16;1,68372E+15;8,0193E+14;10;baseline
2,9899E+15;3,19443E+15;2,73743E+13;4,57001E+14;1,41304E+16;1,20207E+15;2,10019E+16;6,27879E+14;2,99004E+16;14;stress
2,89537E+16;3,06892E+16;2,56538E+16;5,0354E+12;5,06378E+16;1,76681E+15;2,10016E+15;6,08028E+14;2,89546E+16;14;baseline
7,59245E+15;8,96835E+15;4,53186E+13;4,43649E+15;3,59569E+16;9,83236E+15;2,10025E+16;1,59442E+16;7,59407E+15;10;baseline
1,13485E+16;1,1681E+16;1,10947E+15;5,86319E+15;-6,67326E+15;4,8668E+14;2,10002E+16;2,38319E+15;1,1349E+16;7;baseline
9,52789E+15;1,10855E+15;6,05011E+14;5,0354E+12;9,65661E+15;7,32441E+15;2,10035E+16;2,00086E+16;9,52908E+15;10;amusement
2,60334E+16;2,78587E+15;2,38152E+16;4,04358E+13;-1,17858E+16;-2,70118E+14;2,10013E+16;5,46702E+15;2,60396E+15;15;amusement
7,30834E+15;7,46803E+16;7,04041E+13;4,27628E+15;-1,13853E+16;2,39475E+15;2,10003E+16;1,53475E+16;7,30845E+15;17;stress
3,50068E+15;3,67737E+13;3,29437E+14;3,82996E+13;-9,53904E+15;2,28722E+15;2,10011E+16;7,35142E+15;3,50088E+15;15;stress
7,88231E+15;8,39882E+15;7,51839E+15;8,80432E+13;-6,56029E+15;8,82869E+15;2,10004E+15;1,65529E+16;7,88413E+15;3;amusement
5,74039E+15;7,65915E+15;4,92287E+15;2,73628E+16;4,74523E+15;1,35573E+16;2,10011E+15;1,20548E+16;5,77126E+15;5;amusement
9,67129E+15;1,09047E+16;9,12056E+15;1,78413E+16;1,08837E+16;1,20226E+16;2,10004E+16;2,03097E+15;9,67516E+14;5;stress
1,05929E+16;1,49879E+16;6,77109E+15;8,21686E+14;4,83104E+15;1,34967E+16;2,1003E+16;2,22451E+16;1,06743E+16;16;baseline
1,28254E+16;1,43356E+15;9,12094E+15;5,21469E+15;5,06999E+16;1,14336E+16;2,10049E+15;2,69332E+16;1,28266E+16;4;baseline
6,3178E+14;6,52351E+16;5,97839E+13;5,4512E+15;5,375E+15;1,91595E+16;2,10011E+16;1,32674E+16;6,31786E+14;11;amusement
7,32287E+15;7,53517E+16;7,04041E+13;4,94766E+15;-1,15315E+15;8,50358E+14;2,10003E+16;1,5378E+15;7,32312E+15;17;stress
8,26691E+15;8,51173E+15;7,91473E+14;5,97E+15;-6,06409E+15;7,85641E+15;2,10002E+15;1,73605E+16;8,2671E+15;6;amusement
3,74647E+16;3,96576E+14;3,44276E+16;5,22995E+15;3,444E+16;6,36712E+15;2,10015E+15;7,86758E+15;3,74664E+15;5;baseline
4,75065E+15;7,80869E+15;3,40271E+13;4,40598E+15;-9,16669E+15;9,32123E+15;2,10014E+15;9,97637E+14;4,96253E+15;5;baseline
1,26694E+16;1,52092E+16;8,70895E+15;6,50024E+12;-1,28235E+16;1,30119E+16;2,10036E+15;2,66058E+16;1,27018E+16;16;baseline
1,17379E+16;1,22177E+15;1,09997E+16;1,21803E+16;-1,4083E+16;-5,48642E+15;2,10003E+15;2,46495E+14;1,17433E+15;7;baseline
3,15919E+16;3,76053E+15;2,88391E+13;8,76617E+14;1,32271E+16;1,57215E+16;2,10013E+16;6,6343E+15;3,16486E+15;9;amusement
1,25587E+16;1,40457E+15;9,55582E+15;4,4899E+15;5,26439E+15;1,43998E+16;2,10049E+14;2,63733E+14;1,25599E+15;4;baseline
2,80329E+16;2,95982E+15;2,5898E+16;3,70026E+14;4,83253E+15;6,05151E+15;2,10018E+16;5,8869E+15;2,80332E+16;14;baseline
1,38171E+16;1,57738E+16;1,06621E+16;5,11169E+13;4,78002E+15;1,38205E+15;2,10058E+15;2,90159E+15;1,38181E+16;4;amusement
6,0817E+15;6,2664E+15;5,79071E+14;4,75693E+15;-1,09953E+15;8,46273E+15;2,10013E+15;1,27716E+16;6,0818E+15;11;baseline
5,4657E+15;7,9071E+13;3,4565E+16;4,45061E+15;-1,84836E+16;5,20841E+15;2,10012E+15;1,1478E+15;5,69488E+15;5;baseline
4,08356E+16;4,62837E+16;3,73192E+16;8,96454E+14;6,48584E+15;1,12918E+15;2,10011E+16;8,57547E+14;4,0881E+15;8;stress
6,27826E+14;6,49567E+14;6,00929E+15;4,86374E+15;-8,07679E+15;8,87959E+15;2,10004E+16;1,31843E+16;6,27851E+15;6;baseline
9,50558E+15;1,10855E+15;6,05011E+14;5,0354E+12;7,30776E+16;5,63212E+15;2,10036E+16;1,99617E+16;9,50694E+15;10;amusement
1,04967E+16;1,16291E+16;9,47533E+15;2,15378E+15;3,9423E+15;3,90463E+15;2,10002E+16;2,20431E+15;1,05026E+16;6;stress
3,34579E+16;3,70026E+14;2,86064E+16;8,39615E+15;-1,28975E+16;-3,45135E+16;2,10016E+16;7,02617E+15;3,35002E+15;9;stress
1,99486E+16;2,17896E+12;1,69716E+16;4,81796E+15;-1,14595E+16;1,72995E+16;2,10017E+15;4,18921E+15;1,99562E+15;15;baseline
